 ID,DATA E HORA,TQ SUSPENSÃO,VEL_1_RPM, VEL_5_RPM,COZEDOR, TEMP AMOSTRA C°,ASPECTO
4434,11/5/2023 12:31:00 PM,Tanque 1002,134000.0,37120.0,Therlet 4,22.0,OK
4435,11/5/2023 1:30:00 PM,Tanque 1002,141200.0,41200.0,Therlet 4,21.0,OK
4436,11/5/2023 2:35:00 PM,Tanque 1001,136400.0,39040.0,Therlet 4,23.0,OK
4437,11/5/2023 3:34:00 PM,Tanque 1003,108400.0,32080.0,Therlet 4,23.0,OK
4439,11/5/2023 5:30:00 PM,Tanque 1001,120800.0,37440.0,Therlet 4,27.0,OK
4443,11/5/2023 9:30:00 PM,Tanque 1003,145600.0,41040.0,Therlet 4,23.0,OK
4446,11/5/2023 11:30:00 PM,Tanque 1001,136400.0,40960.0,Therlet 4,25.0,OK
4448,11/6/2023 1:30:00 AM,Tanque 1003,121200.0,34640.0,Therlet 4,26.0,OK
4450,11/6/2023 3:30:00 AM,Tanque 1001,152800.0,40240.0,Therlet 4,20.0,OK
4456,11/6/2023 7:31:00 AM,Tanque 1001,141000.0,36000.0,Therlet 4,22.0,OK
4458,11/6/2023 8:30:00 AM,Tanque 1002,135000.0,35000.0,Therlet 4,24.0,OK
4459,11/6/2023 9:37:00 AM,Tanque 1002,134000.0,37120.0,Therlet 4,25.0,OK
4461,11/6/2023 10:30:00 AM,Tanque 1002,135400.0,33000.0,Therlet 4,25.0,OK
4467,11/6/2023 3:04:00 PM,Tanque 1002,132800.0,38800.0,Therlet 4,23.0,OK
4471,11/6/2023 4:41:00 PM,Tanque 1001,132000.0,38560.0,Therlet 4,25.0,OK
4475,11/6/2023 8:01:00 PM,Tanque 1001,140400.0,37600.0,Therlet 4,25.0,OK
4478,11/6/2023 9:29:00 PM,Tanque 1003,134700.0,36920.0,Therlet 4,23.0,OK
4481,11/6/2023 11:30:00 PM,Tanque 1001,112400.0,42240.0,Therlet 4,22.0,OK
4487,11/7/2023 2:30:00 AM,Tanque 1002,152000.0,40560.0,Therlet 4,22.0,OK
4491,11/7/2023 4:54:00 AM,Tanque 1001,133600.0,41760.0,Therlet 4,26.0,OK
4497,11/7/2023 7:34:00 AM,Tanque 1001,141000.0,39760.0,Therlet 4,22.0,OK
4500,11/7/2023 9:35:00 AM,Tanque 1003,139080.0,35340.0,Therlet 4,26.0,OK
4506,11/7/2023 12:30:00 PM,Tanque 1001,138000.0,39000.0,Therlet 4,30.0,OK
4509,11/7/2023 2:32:00 PM,Tanque 1001,136000.0,37600.0,Therlet 4,27.0,OK
,,,,,,,
"Filtros aplicados:
DATA_HORA é igual a ou está depois de 16/06/2023 00:00:00 e está antes de 08/11/2023 00:00:00
COZEDOR é Therlet 4",,,,,,,
8888,3/11/2024 12:32:00 PM,Tanque 1001,142300.0,40000.0,Therlet 4,23.0,OK
8890,3/11/2024 1:32:00 PM,Tanque 1002,137400.0,36400.0,Therlet 4,28.0,OK
8894,3/11/2024 3:29:00 PM,Tanque 1001,148000.0,41360.0,Therlet 4,28.0,OK
8897,3/11/2024 5:34:00 PM,Tanque 1003,142800.0,42480.0,Therlet 4,24.0,OK
8900,3/11/2024 7:40:00 PM,Tanque 1002,144000.0,42160.0,Therlet 4,24.0,OK
8906,3/11/2024 9:33:00 PM,Tanque 1003,136400.0,40560.0,Therlet 4,24.0,OK
8907,3/11/2024 10:30:00 PM,Tanque 1001,146800.0,39420.0,Therlet 4,24.0,OK
8914,3/12/2024 1:30:00 AM,Tanque 1003,121200.0,37520.0,Therlet 4,26.0,OK
8917,3/12/2024 3:30:00 AM,Tanque 1002,132800.0,39840.0,Therlet 4,28.0,OK
8919,3/12/2024 5:30:00 AM,Tanque 1001,123400.0,37760.0,Therlet 4,27.0,OK
8920,3/12/2024 8:34:00 AM,Tanque 1002,136700.0,38500.0,Therlet 4,23.0,OK
8921,3/12/2024 9:34:00 AM,Tanque 1002,134000.0,39780.0,Therlet 4,23.0,OK
8923,3/12/2024 10:30:00 AM,Tanque 1003,139600.0,37400.0,Therlet 4,26.0,OK
8925,3/12/2024 11:29:00 AM,Tanque 1003,136600.0,40000.0,Therlet 4,26.0,OK
8927,3/12/2024 12:30:00 PM,Tanque 1001,141200.0,37000.0,Therlet 4,27.0,OK
8929,3/12/2024 1:31:00 PM,Tanque 1001,142200.0,39000.0,Therlet 4,27.0,OK
8933,3/12/2024 3:40:00 PM,Tanque 1003,126000.0,38400.0,Therlet 4,28.0,OK
8935,3/12/2024 5:29:00 PM,Tanque 1001,130000.0,39200.0,Therlet 4,28.0,OK
8937,3/12/2024 6:31:00 PM,Tanque 1002,133600.0,40000.0,Therlet 4,29.0,OK
8939,3/12/2024 7:42:00 PM,Tanque 1003,124400.0,34500.0,Therlet 4,28.0,OK
8942,3/12/2024 9:29:00 PM,Tanque 1001,150000.0,43520.0,Therlet 4,29.0,OK
8945,3/12/2024 11:30:00 PM,Tanque 1003,146800.0,41760.0,Therlet 4,26.0,OK
,,,,,,,
"Filtros aplicados:
COZEDOR é Therlet 4
DATA_HORA é igual a ou está depois de 29/02/2024 00:00:00 e está antes de 13/03/2024 00:00:00",,,,,,,
8949,3/13/2024 1:33:00 AM,Tanque 1001,148400.0,42640.0,Therlet 4,26.0,OK
8952,3/13/2024 3:30:00 AM,Tanque 1001,151200.0,42720.0,Therlet 4,23.0,OK
8954,3/13/2024 5:30:00 AM,Tanque 1003,110800.0,34720.0,Therlet 4,26.0,OK
8957,3/13/2024 7:40:00 AM,Tanque 1001,119080.0,37000.0,Therlet 4,23.0,OK
8959,3/13/2024 8:30:00 AM,Tanque 1002,132700.0,37800.0,Therlet 4,24.0,OK
8963,3/13/2024 10:35:00 AM,Tanque 1003,133800.0,38120.0,Therlet 4,26.0,OK
8967,3/13/2024 12:28:00 PM,Tanque 1002,139000.0,41250.0,Therlet 4,24.0,OK
8970,3/13/2024 2:23:00 PM,Tanque 1001,136500.0,35300.0,Therlet 4,28.0,OK
8974,3/13/2024 3:39:00 PM,Tanque 1002,123890.0,35700.0,Therlet 4,26.0,OK
8979,3/13/2024 5:50:00 PM,Tanque 1003,144000.0,42560.0,Therlet 4,27.0,OK
8981,3/13/2024 6:41:00 PM,Tanque 1001,134800.0,34500.0,Therlet 4,28.0,OK
8984,3/13/2024 8:41:00 PM,Tanque 1003,134200.0,44320.0,Therlet 4,26.0,OK
8986,3/13/2024 9:27:00 PM,Tanque 1001,135680.0,35400.0,Therlet 4,29.0,OK
8990,3/13/2024 11:30:00 PM,Tanque 1003,151200.0,42640.0,Therlet 4,26.0,OK
8994,3/14/2024 1:46:00 AM,Tanque 1002,136400.0,39200.0,Therlet 4,27.0,OK
8997,3/14/2024 3:30:00 AM,Tanque 1003,142400.0,41440.0,Therlet 4,26.0,OK
8998,3/14/2024 8:22:00 AM,Tanque 1001,134000.0,38000.0,Therlet 4,26.0,OK
9000,3/14/2024 9:28:00 AM,Tanque 1002,124090.0,33120.0,Therlet 4,28.0,OK
9006,3/14/2024 12:33:00 PM,Tanque 1001,134300.0,41600.0,Therlet 4,29.0,OK
9012,3/14/2024 5:31:00 PM,Tanque 1002,123500.0,35980.0,Therlet 4,28.0,OK
9018,3/14/2024 9:20:00 PM,Tanque 1001,135400.0,34560.0,Therlet 4,26.0,OK
9022,3/14/2024 11:30:00 PM,Tanque 1003,120800.0,37600.0,Therlet 4,28.0,OK
9028,3/15/2024 2:30:00 AM,Tanque 1002,151200.0,44000.0,Therlet 4,26.0,OK
9032,3/15/2024 4:30:00 AM,Tanque 1003,144000.0,40880.0,Therlet 4,26.0,OK
9037,3/15/2024 7:36:00 AM,Tanque 1003,135500.0,38000.0,Therlet 4,23.0,OK
9041,3/15/2024 9:30:00 AM,Tanque 1002,143000.0,39800.0,Therlet 4,26.0,OK
9047,3/15/2024 12:38:00 PM,Tanque 1001,140200.0,39000.0,Therlet 4,27.0,OK
9051,3/15/2024 2:41:00 PM,Tanque 1003,136400.0,40400.0,Therlet 4,24.0,OK
9057,3/15/2024 5:33:00 PM,Tanque 1003,138000.0,39920.0,Therlet 4,28.0,OK
9061,3/15/2024 7:37:00 PM,Tanque 1003,142400.0,41280.0,Therlet 4,27.0,OK
9067,3/15/2024 10:40:00 PM,Tanque 1001,136000.0,38720.0,Therlet 4,28.0,OK
9073,3/16/2024 1:31:00 AM,Tanque 1002,135200.0,39520.0,Therlet 4,28.0,OK
9075,3/16/2024 2:30:00 AM,Tanque 1003,142000.0,40240.0,Therlet 4,29.0,OK
9081,3/16/2024 5:28:00 AM,Tanque 1001,136800.0,39040.0,Therlet 4,28.0,OK
9083,3/16/2024 6:30:00 AM,Tanque 1002,144500.0,39800.0,Therlet 4,28.0,OK
9087,3/16/2024 8:46:00 AM,Tanque 1002,133120.0,34080.0,Therlet 4,24.0,OK
9090,3/16/2024 10:30:00 AM,Tanque 1003,121200.0,36160.0,Therlet 4,24.0,OK
9095,3/16/2024 12:40:00 PM,Tanque 1002,119800.0,34090.0,Therlet 4,25.0,OK
9101,3/16/2024 7:08:00 PM,Tanque 1001,131600.0,37520.0,Therlet 4,28.0,OK
9109,3/17/2024 12:43:00 AM,Tanque 1002,135600.0,37720.0,Therlet 4,26.0,OK
9111,3/17/2024 2:30:00 AM,Tanque 1003,139600.0,39200.0,Therlet 4,25.0,OK
9115,3/17/2024 4:30:00 AM,Tanque 1002,128800.0,37280.0,Therlet 4,27.0,OK
9119,3/17/2024 6:54:00 AM,Tanque 1001,132200.0,37500.0,Therlet 4,27.0,OK
9121,3/17/2024 7:30:00 AM,Tanque 1002,142000.0,41000.0,Therlet 4,26.0,OK
9123,3/17/2024 8:30:00 AM,Tanque 1003,144500.0,38900.0,Therlet 4,26.0,OK
9125,3/17/2024 9:30:00 AM,Tanque 1003,135500.0,38600.0,Therlet 4,24.0,OK
9129,3/17/2024 11:30:00 AM,Tanque 1001,138600.0,40120.0,Therlet 4,25.0,OK
9131,3/17/2024 12:30:00 PM,Tanque 1002,146800.0,38900.0,Therlet 4,27.0,OK
9134,3/17/2024 2:34:00 PM,Tanque 1001,131600.0,36960.0,Therlet 4,26.0,OK
9138,3/17/2024 4:26:00 PM,Tanque 1003,127200.0,37200.0,Therlet 4,26.0,OK
9142,3/17/2024 6:40:00 PM,Tanque 1002,137600.0,37520.0,Therlet 4,27.0,OK
9145,3/17/2024 8:25:00 PM,Tanque 1003,130000.0,38080.0,Therlet 4,24.0,OK
9150,3/17/2024 11:36:00 PM,Tanque 1003,134400.0,38480.0,Therlet 4,25.0,OK
9154,3/18/2024 1:30:00 AM,Tanque 1002,142300.0,41200.0,Therlet 4,26.0,OK
9158,3/18/2024 3:31:00 AM,Tanque 1001,153000.0,43600.0,Therlet 4,26.0,OK
9175,3/18/2024 11:30:00 AM,Tanque 1002,142800.0,37600.0,Therlet 4,28.0,OK
9180,3/18/2024 2:34:00 PM,Tanque 1003,128000.0,37040.0,Therlet 4,27.0,OK
9184,3/18/2024 4:30:00 PM,Tanque 1003,133200.0,38960.0,Therlet 4,28.0,OK
9189,3/18/2024 7:22:00 PM,Tanque 1002,134400.0,37840.0,Therlet 4,28.0,OK
9199,3/19/2024 1:30:00 AM,Tanque 1003,152400.0,40720.0,Therlet 4,27.0,OK
9208,3/19/2024 5:30:00 AM,Tanque 1002,123200.0,38880.0,Therlet 4,28.0,OK
9214,3/19/2024 8:33:00 AM,Tanque 1003,141000.0,40120.0,Therlet 4,27.0,OK
9218,3/19/2024 10:30:00 AM,Tanque 1002,138800.0,39000.0,Therlet 4,25.0,OK
9221,3/19/2024 12:30:00 PM,Tanque 1003,117000.0,35800.0,Therlet 4,28.0,OK
9236,3/19/2024 9:42:00 PM,Tanque 1001,130000.0,38000.0,Therlet 4,28.0,OK
9246,3/20/2024 2:30:00 AM,Tanque 1003,111600.0,34080.0,Therlet 4,25.0,OK
9252,3/20/2024 6:30:00 AM,Tanque 1002,136600.0,37500.0,Therlet 4,28.0,OK
9258,3/20/2024 9:32:00 AM,Tanque 1003,118700.0,36000.0,Therlet 4,27.0,OK
9264,3/20/2024 12:48:00 PM,Tanque 1001,131200.0,33490.0,Therlet 4,27.0,OK
9277,3/20/2024 8:40:00 PM,Tanque 1001,132600.0,35400.0,Therlet 4,28.0,OK
9291,3/21/2024 5:30:00 AM,Tanque 1001,146000.0,41200.0,Therlet 4,26.0,OK
,,,,,,,
"Filtros aplicados:
COZEDOR é Therlet 4
DATA_HORA é igual a ou está depois de 13/03/2024 00:00:00 e está antes de 22/03/2024 00:00:00",,,,,,,
